name,title,description,creator,youtube_url,template_url,date_posted,resource_url,id
Upwork Job Hunter,Automate Your Upwork Job Hunt With This n8n AI Agent,"This automated system streamlines Upwork job hunting by scraping job listings via Appify’s Neatrat/upwork-job-scraper actor and scoring them based on criteria such as budget, contract type, and service relevance. It uses an AI agent to generate tailored proposals and logs job details into a Google Sheet, with scheduled triggers, data processing, and custom GPT integration for proposal refinement. Developed by Jono Catliff, this free blueprint enables agencies and freelancers to efficiently scale outreach.",Jono Catliff,https://www.youtube.com/watch?v=gJod3CqLOn8,,2025-09-27T17:49:48.000Z,https://jonocatliff.gumroad.com/,gJod3CqLOn8
Perplexity Search Workflow,Perplexity's NEW Search API MIGHT Replace Google,"This system integrates Perplexity's new Search API into a multi-agent workflow that executes instant, grounded, and academic searches with structured JSON outputs. It demonstrates API calls with variable schema outputs, domain filtering, and parallel agent processing to synthesize results. The workflow includes primary and sub-agent configurations for sourcing, filtering, and consolidating search data using advanced parameters. Demonstrated by Mark Kashef, free template assets are provided.",Mark Kashef,https://www.youtube.com/watch?v=T0YdGV1285U,,2025-09-28T23:30:08.000Z,https://bit.ly/42gEwVL,T0YdGV1285U
Newsletter Automation,How to Automate ANY Content with Poppy and n8n (no code),"In this video, Nate Herk demonstrates a no-code workflow that automates newsletter content generation by integrating Poppy AI with an n8n automation workflow. The system uses scheduled triggers, HTTP API calls, and grouped data sources—such as health trend research, sales storytelling videos, and HTML style guides—to dynamically generate and style HTML newsletters. The workflow showcases technical aspects like POST method configuration, text block integration, and API endpoint usage, all within a practical content automation framework.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=FgP_AEfnfok,,2025-09-30T13:03:14.000Z,https://www.skool.com/ai-automation-society/about,FgP_AEfnfok
Doc Chat System,How to chat with documents for FREE (n8n+Lovable),"This system is a document chat solution that leverages a low-code automation workflow for file uploads, deletions, and interactive chat. It uses Supabase for database management and vector storage with integrated RLC rules and anonymous sign-in for secure access. File parsing is handled via Yama Pars while dynamic responses are powered through the OpenAI API. Demonstrated by Mark and Philipp from 5minAI, the free template is accessible for immediate use.",5minAI | AI Agents,https://www.youtube.com/watch?v=RkVrpZ1jamE,,2025-10-01T12:52:18.000Z,https://cloud-scribe-64.lovable.app/,RkVrpZ1jamE
Claude Sonnet Agent,Build ANYTHING with Claude Sonnet 4.5 and n8n AI Agents,"This system integrates Anthropic’s Claude Sonnet 4.5 AI model into an automated workflow that connects real-world tools such as email, calendar, and web search. The setup uses API connections managed through open router for robust token handling and contextual evaluations, allowing the agent to perform tasks like content generation and schedule management without extensive system prompts. Created by Nate Herk, the free template and complete resources are available through his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=X80ljdCPM_U,,2025-10-01T23:04:00.000Z,https://www.skool.com/ai-automation-society/about,X80ljdCPM_U
LinkedIn Auto-Post System,Auto-Post to Social Media in 1 Click with n8n (My Posts Get 5–30K Views),"This video demonstrates a complete workflow for automating social media content posting on LinkedIn using n8n. The system integrates a suite of tools including Appify for scraping YouTube ideas, Google Sheets for data aggregation, ChatGPT for caption generation, Google Drive for image management, Notion for blueprint creation, and Blot for publishing. Creator Jono Catliff walks through scheduling, filtering, looping, and HTTP integrations, offering a free blueprint to get started.",Jono Catliff,https://www.youtube.com/watch?v=l61rIq-LLmk,,2025-10-04T15:53:07.000Z,https://jonocatliff.gumroad.com/l/mpsvlx,l61rIq-LLmk
Hormozi AI Tool,I Built Hormozi's $6K AI Tool For FREE (n8n Guide),"In this detailed tutorial by Oleg Melnikov, a complete AI tool is built to replicate Hormozi’s $6K ACQ.AI system using an automation workflow. The system integrates Google Drive for downloading and extracting text from PDFs, splits book content into manageable chunks, and stores the data in a Supabase vector store with OpenAI embeddings. It culminates in a chat interface that processes business queries. The free template is available via the provided Skool group.",Oleg Melnikov,https://www.youtube.com/watch?v=qHb8jG1-3Jg,,2025-10-04T14:51:26.000Z,https://www.skool.com/n8nlab/about,qHb8jG1-3Jg
Recruiting Automation,I Automated a Recruiting Agency with AI (No-Code),"In this video, Ben AI demonstrates a full recruiting automation system built with no-code workflows, integrating tools such as Air Table for database management and Clay for data enrichment and scraping from sources like LinkedIn and Indeed. The system uses webhooks and API calls to monitor job changes across 17,000 profiles, automatically identifying hiring managers and triggering personalized outreach. A free template for this recruiting pipeline is provided via the link in the description.",Ben AI,https://www.youtube.com/watch?v=LJA7sawCvec,,2025-10-06T12:00:06.000Z,https://c.benai.co/hwaar-recruit,LJA7sawCvec
Viral Reels Clone,I built a 24/7 Viral Reels clone machine with no-code (free n8n template),"This system is an end-to-end automation workflow built by Sabrina Ramonov that converts Instagram reels into branded AI avatar videos. The workflow integrates multiple APIs and services: Apify downloads the reels, ChatGPT rewrites the script and caption, HeyGen generates the AI avatar video, AirTable manages the data and human review step, and Blot automates social media posting across platforms (Instagram, TikTok, YouTube, Facebook, LinkedIn, Pinterest, Twitter/X, and Threads). A free template is available to replicate this setup.",Sabrina Ramonov 🍄,https://www.youtube.com/watch?v=BdKqEkdvlgQ,,2025-10-08T17:44:47.000Z,https://help.blotato.com/api/template...,BdKqEkdvlgQ
AI Lead Magnet System,Build ANYTHING with Base44 and n8n AI Agents (beginner's guide),"This video by Nate Herk demonstrates a complete no-code lead magnet system that combines Base44 for creating a professional landing page with n8n powered AI agents handling backend automation. The workflow captures user data via a webhook, then triggers one AI agent to generate a detailed implementation guide and a second agent to format it into styled HTML for email delivery via Gmail. All resources and the free template are available through a free Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=tFFKuq2t0rI,,2025-10-10T13:10:39.000Z,https://www.skool.com/ai-automation-society/about,tFFKuq2t0rI
Job App Automation,"Apply to 100+ Jobs in Minutes Using AI (Indeed, LinkedIn, ZipRecruiter)","This video by Jono Catliff demonstrates a detailed workflow system that automates the job application process using a visual automation tool based on n8n. It shows how to scrape job listings from Indeed, LinkedIn, ZipRecruiter and more using an Appify actor, score the jobs via OpenAI, and generate cover letters automatically. The workflow further saves results in a Google Sheet for easy tracking. All steps are built with free tools and accounts and the free template is provided in the description.",Jono Catliff,https://www.youtube.com/watch?v=LIzZRgfW4ok,,2025-10-12T15:28:12.000Z,https://jonocatliff.gumroad.com/l/qgouod,LIzZRgfW4ok
Trend Listener,I Built an n8n Agent That Listens For Trends 24/7 (Free Template),"This video outlines a sophisticated automation system for real-time trend monitoring across Twitter, newsletters, and websites. The workflow connects APIs to scrape Twitter data, filter and extract Gmail newsletters, and log all data into Google Sheets. It further leverages airtop for web scraping and integrates Perplexity AI for enhanced context analysis. Creator Oleg Melnikov provides step-by-step instructions and a free template link, making it ideal for investors, traders, and AI agencies.",Oleg Melnikov,https://www.youtube.com/watch?v=0rLFZi9zEEE,,2025-10-16T14:48:13.000Z,https://drive.google.com/file/d/1Yrjo...,0rLFZi9zEEE
Voice Receptionist,AI Receptionist that ACTUALLY Works (Using Retell Conversation Flow),"MagicOps AI presents a dedicated workflow to create an AI voice receptionist that handles booking, canceling, and rescheduling appointments. The system uses Retell AI for advanced conversational flow and automates tasks via an n8n workflow integrated with Cal.com and Airtable. Features include dynamic phone number formatting, API-driven client lookup, error handling, and call transfer logic. A free, ready-to-use template is available via Gumroad, demonstrated by MagicOps AI.",MagicOps AI,https://www.youtube.com/watch?v=e0QcYzk-3nM,,2025-10-17T13:01:19.000Z,https://gumroad.com/products/xjdwwk,e0QcYzk-3nM
RAG Pipeline,Build Your First RAG Pipeline for Better RAG (step-by-step),"This video demonstrates a complete, no-code RAG pipeline that handles document ingestion into a vector database. It uses Google Drive triggers to detect file creation, updates, and deletions, converting Google Docs to PDFs before syncing with a Supabase vector store. The workflow integrates metadata management and OpenAI embeddings to ensure AI agents retrieve accurate, up-to-date information. Created by Nate Herk of AI Automation, viewers can access the free template by joining his free Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=5uw1wE6niGc,,2025-10-18T14:44:10.000Z,https://www.skool.com/ai-automation-society/about,5uw1wE6niGc
Viral UGC Video Automation,How I create 100s of viral UGC videos in n8n (free template),"Created by Rory Ridgers, this n8n workflow automates the production of UGC-style videos from a simple product upload. The system converts and manipulates binary data (file to base64 and back) before sending the image to an OpenAI analysis node for model and setting generation. It integrates Nano Banana (Gemini 2.5) to create a reference frame and Sora to generate the final video, with a polling loop for completion and a Google Drive upload, all available via a free template.",Rory Ridgers,https://www.youtube.com/watch?v=_PFqoZeywKQ,,2025-10-19T11:38:42.000Z,https://commonous.com/templates/13d0a,_PFqoZeywKQ
PandaDoc Automation,Create ANY Document with PandaDoc in n8n ($60K/yr Saved),"This video demonstrates a dedicated n8n workflow that automates the creation, customization, and dispatch of PandaDoc documents such as contracts, invoices, and proposals. The system integrates PandaDoc's API via HTTP requests, employs dynamic token mapping for custom fields, pricing table configurations, and conditional rendering of document sections. Additionally, an AI node refines sales call inputs into polished document content. Created by Jono Catliff, the free blueprint is available for download.",Jono Catliff,https://www.youtube.com/watch?v=bYJ5MBFPFlE,,2025-10-20T16:20:18.000Z,https://jonocatliff.gumroad.com/l/esjcfp,bYJ5MBFPFlE
Sora2 Video Workflow,Create ANYTHING with Sora 2 + n8n AI Agents (Full Beginner's Guide),"In this comprehensive tutorial by Nate Herk, a full workflow is built using n8n to integrate Sora2’s video generation API via Key.ai. The system automates text-to-video, image-to-video, cameo insertion, and storyboard creation. It features step-by-step setup of API credentials, dynamic JSON body construction, polling for task completion, and error handling. Nate offers a free template accessible via his FREE Skool community for immediate deployment.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=Vm8QOo9MiC4,,2025-10-22T13:11:31.000Z,https://skool.com/ai-automation-society/about,Vm8QOo9MiC4
Neil Patel AI Agent,I Cloned Neil Patel's Marketing Brain With AI (n8n Guide),"Oleg Melnikov presents a detailed AI system that replicates Neil Patel’s marketing expertise using a no-code workflow. The system scrapes YouTube videos and blog articles via API services and FireCrawl, stores and processes data in Google Sheets, and then ingests it into Superbase for efficient vector search and knowledge base management. An OpenAI-powered agent then serves actionable marketing advice through a custom chat interface. The free template is available via his Skool group.",Oleg Melnikov,https://www.youtube.com/watch?v=u4y7kzZZtx0,,2025-10-22T18:06:03.000Z,https://www.skool.com/n8nlab/about,u4y7kzZZtx0
Atlas Workflow Automation,ChatGPT's Atlas Browser + n8n Text-to-Workflow is ELITE,"In this 11-minute guide, Mark Kashef demonstrates an advanced automation system that integrates ChatGPT’s Atlas browser with a no-code text-to-workflow builder. The video walks through a master prompt that dynamically generates, audits, and refines workflows designed for lead qualification tasks. It details AI agent injection, conditional node configuration (like swapping from HubSpot to Slack based on budget criteria), and the overall process of automating Gmail triggers with real-time workflow optimization.",Mark Kashef,https://www.youtube.com/watch?v=RtP9ioLXc1k,,2025-10-23T22:00:41.000Z,https://bit.ly/4oxfOc8,RtP9ioLXc1k
Competitor Analysis System,Steal this system to analyse your competitors 24/7 (free template),"Rory Ridgers' competitor analysis system uses an automated n8n workflow to continuously monitor competitor activity and generate actionable insights. The system uses a scheduled trigger to pull data from Google Sheets, integrates with Explorium's MCP for qualitative enrichment (e.g., content output, ad activity, product launches, partnerships, technology changes), and employs Appify actors to scrape LinkedIn profiles for follower and employee counts as well as website traffic data. Tably is used to retrieve LinkedIn URLs and an AI agent compares competitor metrics against in-house data. Free template provided.",Rory Ridgers,https://www.youtube.com/watch?v=7b04At6eVR0,,2025-10-25T16:19:33.000Z,https://commonous.com/templates/a1299,7b04At6eVR0
Sales Call Prep & Analysis,Steal this n8n system that will 4x your conversion rate (free template),"In this video Rory Ridgers demonstrates a practical sales automation workflow that eliminates pre-call research and post-call follow-up bottlenecks. The system triggers on new bookings via cow.com, then uses an AI agent with MCP server integration to enrich lead data from Explorium, crafting a detailed briefing email for sales teams. A second workflow extracts Google Docs meeting notes for an automated call debrief. Free template available.",Rory Ridgers,https://www.youtube.com/watch?v=VsqUFBRFHyQ,,2025-10-24T16:46:08.000Z,https://commonous.com/templates/4cecf...,VsqUFBRFHyQ
Notion Automation,How To Connect Notion To n8n (10x Productivity),"Oleg Melnikov's tutorial presents a targeted automation workflow that connects Notion with an automation platform to boost personal productivity. The system covers writing to plain text pages and databases in Notion, integrating a Telegram-based AI assistant that transcribes voice messages via OpenAI. This solution leverages APIs and in-app nodes to manage tasks and content dynamically, and it is available as a free template through his Skool community.",Oleg Melnikov,https://www.youtube.com/watch?v=EgKa0Jdf_rc,,2025-10-24T14:04:48.000Z,https://www.skool.com/n8nlab/about,EgKa0Jdf_rc
Sales Automation,"This n8n Sales Automation Won $5,000 in Just 14 days","This video showcases a highly engineered sales automation system that converts missed calls into booked appointments. The workflow uses a series of n8n nodes integrated with Twilio Studio for call handling, HTTP requests for ringless voicemails, Google Sheets as a CRM, and conditional logic for deterministic routing. The system is built with minimal code reliance and leverages code nodes, function nodes, and API integrations including Countly and Zillow/Redfin for property data. The creator, Nate Herk, explains how Brett’s template helped win a $5,000 hackathon prize.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=Z46F8ZiHZJo,,2025-10-27T12:59:01.000Z,https://www.skool.com/ai-automation-society/about,Z46F8ZiHZJo
Faceless YouTube Automation,I Automated a Faceless YouTube Channel with AI (Sora 2 + n8n),"In this tutorial by Leon van Zyl, an end-to-end automated YouTube channel is built using AI and workflow automation. The system leverages OpenAI's Sora 2 for video generation, complete with AI voice and sound effects, integrated seamlessly with n8n. Key steps include generating a video script via an LLM chain, polling video status through HTTP nodes calling the OpenAI API, downloading the generated video, and ultimately uploading it to YouTube via the YouTube node. A free ZeroSense workflow template is provided for easy replication.",Leon van Zyl,https://www.youtube.com/watch?v=RWxay6c_6Ds,,2025-10-27T10:54:11.000Z,https://github.com/leonvanzyl/n8n-wor,RWxay6c_6Ds
Inbox Agent,"From Zero to Inbox Agent (Full Beginner's Course, No-Code)","This tutorial by Nate Herk demonstrates a fully automated inbox management system built entirely in n8n. The workflow uses Gmail triggers and a text classifier to sort incoming emails into customer support, finance/billing, high priority, and promotion branches. AI agents via OpenRouter generate tailored responses—one friendly and one sarcastic—and execute tasks like labeling, auto-reply drafting, and notification emailing. The system leverages dynamic variables and integrates models such as GPT4.1 mini and Claude 3.7. A free template with detailed setup instructions is offered via Nate’s free Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=HN0oWxbF2bM,,2025-10-29T13:10:25.000Z,https://www.skool.com/ai-automation-s,HN0oWxbF2bM
Faceless AI YouTube,I Built Entertaining AI Videos For $0.15 Each (Sora 2 + n8n),"This system automates faceless YouTube video creation by integrating Sora2 video generation with a comprehensive workflow that includes scheduling, AI prompt generation, API-driven video production, and YouTube uploading via Google OAuth. The process leverages HTTP request nodes and AI agents for structured output, enabling cost-efficient video production at 15¢ per video. Creator: Oleg Melnikov.",Oleg Melnikov,https://www.youtube.com/watch?v=feDi0IAV8Wk,,2025-10-30T14:01:12.000Z,https://www.skool.com/n8nlab/about,feDi0IAV8Wk
Claude Skills Automation,How to Build AI Agents with CLAUDE SKILLS in n8n,"Mark Kashef demonstrates a robust system that leverages the Anthropic API to create, fetch, and execute Claude Skills with automated file generation in various formats such as PPTX, PDF, DOCX, and XLSX. The workflow covers technical details including JSON payload structuring, API key and header configuration, file ID extraction, and the use of in-browser code execution to automate skill creation. A free workflow template is provided via the description.",Mark Kashef,https://www.youtube.com/watch?v=zgcUIT4veYY,,2025-10-30T22:01:21.000Z,https://bit.ly/4qz6xSD,zgcUIT4veYY
UGC Ads Automation,How I Automated UGC Content with AI Agents (free template),"This no‐code workflow automates UGC ad creation by integrating multiple AI agents within a comprehensive n8n system. It reads product images and specifications from Google Sheets, then routes tasks through image and video prompt nodes to generate realistic content using models like Nano Banana, VO3.1, and Sora 2 via HTTP requests to Key AI. The process includes wait nodes, dynamic JSON body manipulation, and status checks. Developed by Nate Herk, the complete free template is fully customizable for rapid UGC ad production.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=AYsg5gAMWyo,,2025-11-04T14:32:31.000Z,https://www.skool.com/ai-automation-society/about,AYsg5gAMWyo
Sora Video Ads Generator,Create ANYTHING with Sora 2 + n8n AI Agents In 10 Minutes,"This system automates the creation of cinematic video ads by integrating Sora 2 with a workflow automation platform. It uses a form submission trigger to gather video descriptions and images, which are then resized to the required dimensions. An AI agent powered by the OpenAI chat model refines the prompt. The merged inputs are used to generate production-ready videos via Sora 2. Demonstrated by Jono Catliff, this setup comes with a free blueprints template.",Jono Catliff,https://www.youtube.com/watch?v=228_Ztocc4k,,2025-11-04T17:19:55.000Z,https://jonocatliff.gumroad.com/l/uhliil,228_Ztocc4k
AI Business Automation,I built an AI system to automate my ENTIRE business while I sleep (Free templates),"In this video, Rory Ridgers demonstrates an advanced business automation suite built with n8n workflows and AI agents. The system comprises four distinct automations: new lead management via email and HubSpot integration triggered by cow.com, AI-driven meeting note processing using Google Docs and Gmail/Calendar agents, YouTube content idea generation from scraped video metrics with detailed analysis, and a cold outreach personalization workflow that scrapes websites and uses AI to craft genuine compliments. A free template is provided for direct implementation.",Rory Ridgers,https://www.youtube.com/watch?v=ZkIJNqfLwhA,,2025-11-03T17:44:53.000Z,https://commonous.com/templates/154f2,ZkIJNqfLwhA
Vibe Automation,How to MASTER Vibe Automation in n8n (Text-to-Workflow),"This system uses a board game analogy to simplify the creation of workflows by leveraging manual, schedule, and webhook triggers along with processing nodes like set, split, and merge. It demonstrates how text-to-workflow features can compress complex multi-node flows into a single code node using AI-driven LLM steps and agent nodes. Mark Kashef details design patterns, practical routing of e-commerce data, and offers a free interactive Vibe Automation Canvas template.",Mark Kashef,https://www.youtube.com/watch?v=2bqVsRezYqY,,2025-11-05T22:30:01.000Z,https://bit.ly/4hIxRtX,2bqVsRezYqY
Multi-Agent Research,This multi-agent system researches leads competitors and ANYTHING else,"In this video, Rory Ridgers demonstrates a sophisticated multi-agent research system built within n8n, designed to automate lead generation, competitor analysis, and company research. The workflow features three dedicated AI agents: one for comprehensive internet searches and deep data analysis, one for social media investigation, and one for extracting detailed company information. The system is triggered via simple text prompts, offering a direct, free template implementation for efficient business research.",Rory Ridgers,https://www.youtube.com/watch?v=j_Iai1QXqJE,,2025-11-07T19:59:48.000Z,https://commonous.com/templates/25f55...,j_Iai1QXqJE
Multi-Agent Research System,This multi-agent system researches leads competitors and ANYTHING else,"This multi-agent system orchestrates three distinct AI agents to research leads, competitors, and company metrics. It leverages a Google search API using Tavly and Perplexity for quick and deep searches, a social media agent built with Creator Mate to scrape Instagram, LinkedIn, and X profiles, and a company research agent that uses Explorium MCP for detailed company enrichment. Created by Rory Ridgers of Autonomously AI, the system is available with a free n8n template.",Rory Ridgers,https://www.youtube.com/watch?v=oMmQpjaVl1o,,2025-11-08T15:13:37.000Z,https://commonous.com/templates/25f55...,oMmQpjaVl1o
Sales Funnel Automation,"Automate Up To 65% of Sales with n8n (40,000 Leads Tested)","This system automates the sales funnel, from new lead capture and immediate callback to appointment scheduling, contract generation and payment follow-ups. It features detailed workflows integrating tools such as Gmail, Google Sheets, PandaDoc via HTTP module, and optional integrations with go high level and Telegram for notifications. Designed by Jono Catliff and tested on 40,000 leads, this free blueprint is a complete, technical, end-to-end sales automation solution.",Jono Catliff,https://www.youtube.com/watch?v=sd4s-xtae-Y,,2025-11-08T20:09:06.000Z,https://jonocatliff.gumroad.com/l/btvuqy,sd4s-xtae-Y
AI Workflow Builder Demo,How to Actually Use n8n's AI Builder to Get Results,"In this video, Nate Herk demonstrates a system built using the AI Workflow Builder on n8n. The video details how to convert a text prompt into a complete automation workflow by chaining nodes for tasks like researching trends, generating sales briefs, and crafting daily newsletters. It covers using APIs such as Tavly and Perplexity, handling variable mapping and troubleshooting errors, while explaining best practices for step-by-step workflow assembly.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=a5sJNwfZ528,,2025-11-10T13:45:36.000Z,https://www.skool.com/ai-automation-society/about,a5sJNwfZ528
Guardrails Workflow,n8n JUST Leveled Up AI Agents With Guardrails: Here's How It Works,"This workflow showcases n8n's new Guardrails node designed to secure AI automations by filtering sensitive data such as PII, secret keys, and unsafe URLs, while also detecting jailbreak prompts and NSFW content. The video by Nate Herk on AI Automation details how to configure multiple guardrail types—including keyword blocking, jailbreak detection, and custom rule stacking—to keep workflows both safe and compliant. The system is available as a free template from his community resources.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=oWdJMJp2HgM,,2025-11-11T18:04:30.000Z,https://skool.com/ai-automation-society/about,oWdJMJp2HgM
Gemini File Search,Gemini's File Search API Makes RAG Easy (and Cheap!),"Mark Kashef presents a turnkey file search system that uses Google’s Gemini File Search API integrated into an n8n workflow. The system demonstrates how to upload files (PDFs and text), auto-chunk them, generate embeddings via cosine similarity, and perform retrieval augmented generation with grounded citations. It features metadata filtering, intelligent chunking, and an AI agent query pipeline using integrations with AI Studio and Claude Code/Cursor. A free template for the complete workflow is available via the provided Gumroad link.",Mark Kashef,https://www.youtube.com/watch?v=_wN2v8o-imo,,2025-11-12T18:30:45.000Z,https://bit.ly/4i6DJx9,_wN2v8o-imo
Authentic LinkedIn Agent,I Built an AI Agent For AUTHENTIC LinkedIn Posts (n8n),"This workflow is a dedicated AI agent system for creating authentic LinkedIn posts. Developed by Oleg Melnikov, it leverages a free n8n template to automate voice-driven content creation by integrating Telegram for voice input, Google Sheets for context management, and OpenAI for transcribing and refining content. The system collects user context, generates deep, personalized questions, and produces engaging posts tailored to genuine personal branding.",Oleg Melnikov,https://www.youtube.com/watch?v=vAFmzx_7svA,,2025-11-12T14:01:39.000Z,https://www.skool.com/n8nlab/about,vAFmzx_7svA
AI Marketing Automation,automate 70% of your marketing with this Ai system,"This robust AI marketing automation system integrates competitor scraping via Apify with advanced AI agents that analyze and convert competitor insights into tailored content. It generates three LinkedIn posts, three Instagram posts, and one full-length article by leveraging APIs for scraping, OpenAI for content generation, image creation, and automated aggregation into Google Sheets. Developed by Rory Ridgers of Autonomously AI, the free template is ideal for automating a comprehensive marketing workflow.",Rory Ridgers,https://www.youtube.com/watch?v=LTVsy_yHsZc,,2025-11-14T18:22:45.000Z,https://www.skool.com/n8n-mastery-8139,LTVsy_yHsZc
Autopilot Ad Generator,This N8N System Generates Unlimited Ads for Your Products on Autopilot (Free Template),"This system is a fully automated ad-generation workflow that integrates Airtable, OpenRouter, and KIE.AI to produce cinematic video ads from a single product and actor image. The process is split into two parts: the first workflow generates ad concepts, titles, and opening frame images using creative AI agents and feedback loops, and the second transforms these into a final video ad using cost-effective execution with VO3.1 and nanobanana. Creator Mahmut Kasimoglu offers a detailed walkthrough and a free template via his Skool community.",Mahmut Kasimoglu | AI Automation,https://www.youtube.com/watch?v=ipA69Kn4700,,2025-11-16T14:46:36.000Z,https://www.skool.com/business-ai-all,ipA69Kn4700
Gemini 3 Pro AI Agent,Build ANYTHING with Gemini 3 Pro and n8n AI Agents,"This system demonstrates a complete workflow that leverages Gemini 3 Pro's API for advanced image analysis, transcript evaluation, and automated follow-ups. The setup details the use of AI agent nodes for processing images, transcripts, and generating emails and Google Sheets logs, while also exploring API configuration nuances and tool calling limitations. Created by Nate Herk | AI Automation, the free template is available via his community resources.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=Vb1SwBAn9cQ,,2025-11-19T00:53:19.000Z,https://skool.com/ai-automation-society/about,Vb1SwBAn9cQ
Code Node Automation,Only 1% of n8n Builders Know How To Use The Code Node,"This system is a comprehensive workflow that showcases the power of a Code Node to execute custom automations using JavaScript. It demonstrates tasks such as sorting data, restructuring JSON objects, advanced filtering, PDF extraction, and error handling, all integrated with tools like Google Drive and spreadsheets. Created by Jono Catliff, the video includes real case studies and a free blueprint to deploy these processes in your own projects.",Jono Catliff,https://www.youtube.com/watch?v=4w5GrqO6dBY,,2025-11-19T17:56:44.000Z,https://jonocatliff.gumroad.com/l/gvvqrp,4w5GrqO6dBY
Ads Generator UI,Gemini 3.0 Just Made Google AI Studio Insanely More Powerful! (I put it against Lovable),"This video demonstrates an automation system that uses an n8n workflow to power an ads generator UI, integrating Airtable as the data backend for products and ads. It builds detailed dashboard, product, and ad pages with dynamic image handling and webhook triggers. The creator, Mahmut Kasimoglu, compares AI Studio and Lovable in executing the workflow, and offers a free template via his free Skool community.",Mahmut Kasimoglu | AI Automation,https://www.youtube.com/watch?v=LK5OGQOVa8o,,2025-11-19T14:00:21.000Z,https://www.skool.com/business-ai-all,LK5OGQOVa8o
LinkedIn Automation,The LinkedIn Strategy That Made Me $127k in AI Agency Revenue,"Ben AI presents a complete workflow for automating LinkedIn lead generation, built on n8n. The video details a system that covers content ideation, automated post generation using content pillars, profile optimization, and tailored DM outreach strategies to drive inbound AI agency revenue. It includes integration insights with LinkedIn APIs and other automation tools, and offers a free template via the provided link, empowering users to deploy this solution immediately.",Ben AI,https://www.youtube.com/watch?v=oq_e9arcdrY,,2025-11-20T12:53:54.000Z,https://c.benai.co/tlstm-free,oq_e9arcdrY
Nano Banana Pro Workflow,How to Use the NEW Nano Banana 2 in n8n (cheaper & no watermark),"This video, created by Nate Herk, details a comprehensive automation workflow that integrates the Nano Banana Pro image generation API within n8n. The system handles text-to-image, image-to-image, and multi-image inputs through API calls, polling for task completion, and error management with switch nodes. It explains setting up public URL conversions, API key integration via Key.ai, and configuring parameters like resolution and aspect ratio. The free template is available via the creator's community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=iUgAVUcv9r0,,2025-11-21T03:58:22.000Z,https://skool.com/ai-automation-society/about,iUgAVUcv9r0
Gemini AI SaaS Workflow,This Changes AI SAAS Forever… Gemini 3 Is Unreal,"This system, created by Jono Catliff, leverages a powerful Code Node to integrate Gemini 3's AI capabilities within an automation workflow. The blueprint demonstrates how to clone website designs, incorporate a real-time voice AI agent for user inquiries, and handle data via webhooks with dynamic nodes like Google Sheets. It also shows integration with external CRM systems and platforms like NADEN, offering a robust and multimodal approach—all available via a free template.",Jono Catliff,https://www.youtube.com/watch?v=vL0unMw2nrw,,2025-11-21T03:35:25.000Z,https://jonocatliff.gumroad.com/l/isrfbo,vL0unMw2nrw
Gemini File Search RAG,Gemini's New File Search Just Leveled Up RAG Agents (10x Cheaper),"This workflow leverages Gemini’s File Search API to build a robust retrieval augmented generation (RAG) system. It demonstrates how to create a file store, upload files, and move them into a searchable repository using Google’s cloud endpoints. An AI agent is then configured to query the indexed data and return contextually grounded answers. Developed and explained in detail by Nate Herk, the video also provides a free template via his community link.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=irg-2IfAjpo,,2025-11-23T17:26:50.000Z,https://www.skool.com/ai-automation-society/about,irg-2IfAjpo
Outlook Inbox Manager,This n8n AI Agent Will Manage Your Outlook Inbox (100% Automatic),"This workflow automates Microsoft Outlook inbox management by triggering on incoming emails, stripping HTML, and classifying messages into folders such as personal, work, social, promotions, receipts, and miscellaneous. It uses an AI text classifier along with OpenAI’s chat model to generate polite draft responses and handles tasks like downloading attachments, updating contacts, and integrating with OneDrive. Created by Jono Catliff, the free blueprint template is provided for easy deployment.",Jono Catliff,https://www.youtube.com/watch?v=8hF0-Yslr6s,,2025-11-23T16:26:31.000Z,https://jonocatliff.gumroad.com/l/lyuvc,8hF0-Yslr6s
Lead Gen Autopilot,This system will find leads & book calls 24/7 on autopilot,"This n8n workflow fully automates outbound lead generation by combining multiple components: a form that collects campaign parameters (industry, location, offer); an Ampify actor that scrapes Google Maps for leads with valid websites; HTTP GET and markdown conversion to extract website content; AI agents generating personalized, ADA-framework-based email sequences; and Instantly nodes to create, populate, and launch campaigns automatically. Creator Rory Ridgers demonstrates a scalable system for booking calls on autopilot.",Rory Ridgers,https://www.youtube.com/watch?v=zkvU6_TpXjI,,2025-11-24T17:28:35.000Z,https://www.skool.com/n8n-mastery-8139,zkvU6_TpXjI
